sha1sum,hopper1_kvm_patched_conf1,hopper1_kvm_patched_conf2,hopper2_vmware_conf3,hopper4_vmware_conf2,hopper5_vmware_conf2_vmtools,hopper6_kvm_legacy_conf1,hopper6_kvm_legacy_conf2,hopper3_vbox_conf1,hopper3_vbox_conf2,hopper8_vbox_conf1_guestadditions,hopper8_vbox_conf2_guestadditions,hopper7_qemu_legacy_conf1,hopper7_qemu_legacy_conf2
2c9ff115bd87bcd1576234323d9b401deb290a73,1,1,1,0,0,0,0,1,1,1,1,1,1
773b9c6b9fcfdcd2dbef85687dea18db34af3423,1,1,1,0,0,0,0,1,1,1,1,1,1
7cf2fa64ba772233d0a0ceb2e4e51361e8487523,0,0,0,0,0,0,0,1,1,1,1,0,0
b0b4571c7787fcc0e338b967ecbcdf1fe8cb8cb1,0,0,0,0,0,0,0,0,0,0,0,1,0
0bf6445fdbbac9422a599a7303128542dd9eab74,1,1,1,1,1,1,1,1,1,1,1,1,1
c29946c39d96679acb89d7e81b04d921844cded8,0,0,0,0,0,0,0,0,0,0,0,1,0
ef780bf56d958707a501518d843b9816f76812ac,1,1,1,1,1,1,1,1,1,1,1,1,1
be81116eba2ec43535fb94bdbf394623a41893ca,1,1,1,1,1,1,1,1,1,1,1,1,1
3ce2e3290ab9aac89b483042764459df99a77c12,1,1,1,1,1,1,1,1,1,1,1,1,1
9894ce464abe153fba25e99ef92bea469aaea663,1,1,1,0,0,0,0,1,1,1,1,1,1
1f2e3a1d520ca5f1f0e85f483bc44d8cd203cada,1,1,1,0,0,0,0,1,1,1,1,1,1
5a3efb6bb709fbf0186670e3e00cdcafcd401741,0,0,0,0,0,0,0,0,0,0,0,1,0
7ae6159f7243c1575b53fbace4f46da7676bfefb,1,1,1,0,0,0,0,1,1,1,1,1,1
b3a9b4694de35265c6ff76ef85db629eeb25ee93,1,1,1,0,0,0,0,1,1,1,1,1,1
1383b0276b5c58f8e74f976948e0eb67fa3838eb,1,1,1,0,0,0,0,1,1,1,1,1,1
542b507b941562818aee9ca944292afd6d563324,1,1,1,1,1,1,1,1,1,1,1,1,1
fbb2d23739973a1dfacaa6fdb08773d29d067e54,1,1,1,0,0,0,0,1,1,1,1,1,1
a5fefe5046ac48c374f5030bddf7dfc1d8c8e9c5,0,0,0,0,0,0,0,1,1,1,1,0,0
bbd1ea7d34e5d3c1ec20f0dfcbed892eb1106225,1,1,1,1,1,1,1,1,1,1,1,1,1
39c5f00eb93e95a6523f856f11779f6213a37807,0,0,0,0,0,0,0,1,0,0,0,0,0
9e4c7429516f2e37e963604033eb8680293c841e,1,1,1,0,0,0,0,1,1,1,1,1,1
6096962d3bac134d641d4fea110e09288bd24e1b,1,1,1,1,1,1,1,1,1,1,1,1,1
14896cffcc4b10081fdd18c79c69238543ee63cc,1,1,1,0,0,0,0,0,0,0,0,1,1
e665a0849e46dcc0ffd9dba10c9bc58df332c899,0,0,0,0,0,0,0,1,0,0,0,0,0
7334b4553c5f9001d4bd6c3e67287411ba5b62b0,1,1,1,1,1,1,1,1,1,1,1,1,1
60058f5eccb4f644bec55979fdc8ea8284bc4075,1,1,1,1,1,1,1,0,0,0,0,1,1
f6ff2db3e67b568298aa42be09f536d7609d44fa,0,0,0,0,0,0,0,0,0,0,0,0,0
16aea9b5bb9a7efe8402c6d0ceb92b6019916c01,0,0,0,0,0,0,0,0,0,0,0,1,0
470a4c2ed8dae87c832b2072b1544e238f4e9b96,0,1,0,1,1,1,0,1,0,0,0,0,1
eb8deaf84d9e9abc86cf6c227458f0bb6f8abb3c,1,1,1,0,0,0,0,1,1,1,1,1,1
6a22a0af7d702c6ae138d5177f3641c9bf02021b,1,1,1,1,1,1,1,1,1,1,1,1,1
6a54d3203f9820e06b4f64d829048db14b8d2959,1,1,0,0,0,1,1,1,1,1,1,1,1
bdad0807271248b547491fdb27d11b1dc214eb3f,1,1,1,1,1,1,1,1,1,1,1,1,1
c8a1d1af45b7c7c8f5e348f62cb4566b205051d5,1,1,1,0,0,0,0,1,1,1,1,1,1
670958bb73ab28534254dcda888a7a409790d52f,1,1,1,0,0,0,0,1,1,1,1,1,1
87fa3e46f812cf81e89c6a04674ba27da47fad69,1,1,1,1,1,1,1,1,1,1,1,1,1
933a0ff7152026ff0038ff3207e1d99c34218629,1,1,1,1,1,1,1,1,1,1,1,1,1
3c12f69b183f40247feb596330794a7d40ad0b64,0,0,0,0,0,0,0,1,0,0,0,0,0
0a059a777f869213065c2a8f7cabf196908b270a,0,0,0,0,0,0,0,0,0,0,0,1,0
18e5e9e001ec0be913e1baf9237ecfe2df4c1ca9,1,1,1,1,1,1,1,1,1,1,1,1,1
fd4074a6041053995ce2dc7535b64f80923b0b36,1,1,1,0,0,0,0,1,1,1,1,1,1
2861f7c68de50ac751e52a231cd61eceeb345186,0,0,0,0,0,0,0,0,0,0,0,0,0
da71ae44e0fe952d207c9bf00054dd71d30dfd30,1,1,1,1,1,1,1,1,1,1,1,1,1
76fbaeaaf37785981e0fd51ac3a29676b5404e70,1,1,1,0,0,0,0,1,1,1,1,1,1
479a5de1172172ccdb6763300d063e27c342ebbf,0,0,0,0,0,0,0,0,0,0,0,1,0
7b7339f50f44f7fd6cccfa920d39e4ff6e2714ba,1,1,1,1,1,1,1,1,1,1,1,1,1
04bea60dd920caa315ef558fd675e96585089736,1,1,1,0,0,0,0,1,1,1,1,1,1
5a0b0ab6591b12edd09f66d1e1a3e52850237674,1,1,1,0,0,0,0,1,1,1,1,1,1
19266dbafa51dbf22e72cdd339acf6a9066ab758,1,1,1,0,0,0,0,1,1,1,1,1,1
a56d7dfddde2f20719ba0ca5fee994c7b55a62ec,0,0,0,0,0,0,0,0,0,0,0,0,0
ea4869be92c07b3df6c3031d07d89051d2f2aa39,0,0,0,0,0,0,0,1,0,0,0,0,0
c0121cefd5c2683c33ba73b889fac67ce1b16c85,1,1,1,1,1,1,1,1,1,1,1,1,1
f02fb88e94609e8d8129efaedfc81c11f7e5b420,1,1,1,1,1,1,1,1,1,1,1,1,1
f14c40df44786aa6655d011d539388fd4abb4d6e,1,1,1,1,1,1,1,1,1,1,1,1,1
168b547aa3bea3ac88cecf7214652338a12181f4,1,1,1,0,0,0,0,1,1,1,1,1,1
b33f764666d4620000adab4756b361129716cde2,1,1,1,1,1,1,1,1,1,1,1,1,1
79214b44e7597aaa6fc13a936dda0c1334d0f264,1,1,1,0,0,0,0,1,1,1,1,1,1
204e4f4b5e8df0ca3de485cb29c1bf9e64808721,1,1,1,0,0,0,0,1,1,1,1,1,1
5e52b0c0594323506340978a338a65810fc19c68,1,1,1,1,1,1,1,1,1,1,1,1,1
091fff61bf05cf4b419b5ea528b62a557c428415,0,0,0,0,0,0,0,0,0,0,0,1,0
01f10d3949865499a03190ae5fe40dd31675790c,1,1,1,1,1,1,1,1,1,1,1,1,1
6c0b7f54e41a5c10a7cb37def06a757fabda70e5,1,1,1,0,0,0,0,1,1,1,1,1,1
2434249d2b59a6cdc20beb3de46689a9a7d0ec54,0,0,0,0,0,0,0,0,0,0,0,1,0
d1560a3614ad13f2270c67a64f95141fdc2159ac,0,0,0,0,0,0,0,0,0,0,0,1,0
b2901763c6e2ececec373037b0b851ca8e7334e5,1,1,1,0,0,0,0,0,0,0,0,1,1
2783dd5d13afdf30e5b82177b6568d29d4497970,0,0,0,0,0,0,0,0,0,0,0,1,0
ab124632476db87206e27a626e1a3324573104a2,1,1,1,0,0,0,0,1,1,1,1,1,1
f16cb9839f4bbc8d2b5e2129f80023aa6273a782,1,1,1,1,1,1,1,0,0,0,0,1,1
cab5cdf20719db8692d5fb47c1c10cc70b6748fd,0,0,0,0,0,0,0,0,0,0,0,0,0
ce22cd36f9f0f0c99101addecf69beab30cd7aca,1,1,1,0,0,0,0,1,1,1,1,1,1
fccf0e94991c45ae21f48dc3477a4a51c2e3026e,1,1,1,1,1,1,1,1,1,1,1,1,1
4bfcac89a7e697484ff62883bc9b1f83cfe83421,1,1,1,1,1,1,1,1,1,1,1,1,1
108e548ce4819339942a806b55faa05ec8db12af,1,1,1,1,1,1,1,1,1,1,1,1,1
60709683094dcbb7fe5669d4e6686b6e857dca49,1,1,1,1,1,1,1,1,1,1,1,1,1
cfcfb0c85d2bc2096d38e8abea629b8b5f40758b,1,1,1,1,1,1,1,1,1,1,1,1,1
ef3ca73998f26e5ab85f2c008228bf2a0fb8c780,1,1,1,0,0,0,0,1,1,1,1,1,1
58160f7571bc79541d5d278e3943d0c83d768131,1,1,1,0,0,0,0,1,1,1,1,1,1
a9f5794f681fd0a23ee76a7bf2bb87920e04c5e3,1,1,1,0,0,0,0,1,1,1,1,1,1
5ba73ffdd9bac64c459400eb3e52e993f3977bb2,1,1,1,0,0,0,0,1,1,1,1,1,1
fea78f350a601367fc9621cf03bd0b718c64f215,1,1,1,1,1,1,1,1,1,1,1,1,1
d3abfd08a791cc14cdeb6fa1b41dd804daf7ff3d,0,0,0,0,0,0,0,0,0,0,0,1,0
c46b68288e74baa5bcb7edb46b54f8793186454f,1,1,1,0,0,0,0,1,1,0,1,1,1
557e9730f7bb8344196c7fde7a29f8eeb23ae165,1,1,1,0,0,0,0,1,1,1,1,1,1
3c32fe86f3b45705f58b5df4dd3e73b90693b908,0,0,0,0,0,0,0,1,0,0,0,0,0
6f390bb2da0e89ee78c835276d768eee445f7d8a,0,0,0,0,0,0,0,0,0,0,0,0,0
c2a050758242d65093d20aa69de34058cabdbde3,1,1,1,1,1,1,1,0,0,0,0,1,1
6132a782d9f90a5aa762a5af746a96e317b6f92d,1,1,1,1,1,1,1,1,1,1,1,1,1
13bf70a3e3510fa6b29f6ed41c679a9561efaf56,1,1,1,1,1,1,1,1,1,1,1,1,1
d86d0817b3a3941cb74a51575453ae5083f73937,1,1,1,0,0,0,0,1,1,1,1,1,1
7cb60637ea8a36b96ba609e470725e30b19ab6fe,1,1,1,1,1,1,1,1,1,1,1,1,1
8dc11c1b5901ebe47af54b3cd5c27bcedd6fb358,1,1,1,1,1,1,1,1,1,1,1,1,1
9919f031b67a7d515579816b7ca8d70cdfbd1349,0,0,0,0,0,0,0,1,1,1,1,0,0
cda12c6cf4f449a7dffc6d1304cd271706e60dac,1,1,1,0,0,0,0,1,1,0,1,1,1
a3dbcdeb7fedd8a4be337b016ffcfb7c6fe27145,1,1,1,0,0,0,0,1,1,1,1,1,1
3ab6d2fab0ca8a46ebc501a53ca0b18fce9b799c,1,1,1,1,1,1,1,1,1,1,1,1,1
a7025455d0695acba45c6eaadd38f6cbb1000ba4,0,0,0,0,0,0,0,1,1,1,1,0,0
519cd8fa0d3f26e1dffcf4b44ba748dd1fcdab08,1,1,1,0,0,0,0,1,1,1,1,1,1
9d8e094d245a05ea24404b577e6ec155db01639d,1,1,1,1,1,1,1,1,1,1,1,1,1
49d33aca1b87b036862c7d05bb277ea84b03121c,1,1,1,0,0,0,0,1,1,1,1,1,1
ff6bf03e35cd19902bebbcf50d60884ee3b7e7bd,0,0,0,0,0,0,0,0,0,0,0,1,0
78c6e3e2f7bad06455892948b1ad5b85443e6958,1,1,1,0,0,0,0,1,1,1,1,1,1
3ed3b25370dac4ac10ff95ccca0871cfe1fedcf1,1,1,1,0,0,0,0,1,1,1,1,1,1
eadbdd877529b384f44b0219eca02b16f8200850,1,1,1,0,0,0,0,1,1,1,1,1,1
9dd3a0397408b5cf2b6d73a1308d5193b0793db3,1,1,1,1,1,1,1,1,1,1,1,1,1
9b41ad5b8014079b33d5ed7fa3d4a50fe1489c8e,1,1,1,1,1,1,1,1,1,1,1,1,1
0d05adf9b21efee30bb7d90ebed0847ff9649f91,1,1,1,0,0,0,0,1,1,1,1,1,1
532669f4427b4c5c88f47287fad8fb40fde21606,1,1,1,1,1,1,1,1,1,1,1,1,1
ae61fb01a4eb149232f64ac9e4aa209504634cfd,1,1,1,1,1,1,1,1,1,1,1,1,1
44cf13dad71803f6c78021ded8864cea2305bf1d,1,1,1,0,0,0,0,1,1,1,1,1,1
a65aa6b2754018007a551ab638534c07bbe8b832,1,1,1,0,0,0,0,1,1,1,1,1,1
3eea622cebd652a739c9eacb45f792cd9f5ebdf7,1,1,1,0,0,0,0,1,1,0,1,1,1
317436b9ae695628928bbe98ff3905adf5302990,1,1,1,1,1,1,1,1,1,1,1,1,1
708701a290b3d6e877cb6b5337c7faccbd1fc5b6,1,1,1,0,0,0,0,1,1,1,1,1,1
389749cb3d9d27e7e40dd8395500d2f41f659097,1,1,1,1,1,1,1,1,1,1,1,1,1
ac018ea9f73a42ecca818cd3b1b19c8adc4d2269,0,0,0,0,0,0,0,1,0,0,0,0,0
b094b30fd0b5e95bdcb94803ad5b2d98ab073f27,0,0,0,0,0,0,0,1,0,0,0,0,0
448766beff6e7aa8c787bfb67f8eba12e152b71d,0,0,0,0,0,0,0,0,0,0,0,1,0
d6198965dc04b5e8b041eb0a79fa7233232d941f,1,1,1,1,1,1,1,1,1,1,1,1,1
87dfdf9eb35d4f2c9788ea268da9959a5face136,1,1,1,0,0,0,0,1,1,1,1,1,1
91357f8a17d5c7dd9e8dbb8a5ed18ce054016f41,1,1,1,1,1,1,1,1,1,1,1,1,1
2bd5bb8aac932b7d3f026a10427d54ed6927164e,1,1,1,0,0,0,0,1,1,1,1,1,1
81261cc3a1e2a33085b4e137ee523c9f6d2de71b,1,1,1,1,1,1,1,1,1,1,1,1,1
df9632c206e883e94e397353b76c609019ea9bf5,1,1,1,0,0,0,0,1,1,1,1,1,1
840ec349902fe78d4544af65b7d29ec468128c34,1,1,1,1,1,1,1,1,1,1,1,1,1
8c1233e29892392d8d88f0aab479efb9b1281a18,0,0,0,0,0,0,0,1,0,0,0,0,0
7937f8367ffd13bb28603bc30b57c9d40f7fec0a,1,1,1,0,0,0,0,1,1,1,1,1,1
c5d5b8bf5ec16dd4c5988d104d659d1aa16bb18a,0,0,0,0,0,0,0,0,0,0,0,0,0
8b802f443293639e31e9cc0a2d07abf6c10b3c4e,0,0,0,0,0,0,0,0,0,0,0,1,0
297e9f068f6bf7832ceff9aab0a9fa6db5ce4643,0,0,0,0,0,0,0,0,0,0,0,1,0
3f5c6cc33cc87a1f93b6b39df9338d7848c3a7d4,1,1,1,0,0,0,0,1,1,0,1,1,1
2b015724e50b8614647239ba65ddb13a3a46154e,1,1,1,0,0,0,0,1,1,1,1,1,1
e38522a853ad4a7f2d8a080190bcc65ce722b095,1,1,1,0,0,0,0,1,1,1,1,1,1
7126a62c0f5e99d5f2f08ea9e200b04791807e27,1,1,1,1,0,1,1,1,1,1,1,1,1
40459fd9ff9e369b196a161fc5f8a78278661f41,0,0,0,0,0,0,0,0,0,0,0,1,0
a923f243dcf55ceb2b3ae4666e702359d326acfc,1,1,1,1,1,1,1,1,1,1,1,1,1
d1eca4dfd55961f8b2a313b371eeab6cfa09de6b,1,1,1,1,1,1,1,0,0,0,0,1,1
3fa2b175e43c49527a4c7586060fe949f3e0e246,1,1,1,0,0,0,0,1,1,1,1,1,1
415271c97865a692cbef195ebd5ac07d12cb8696,1,1,1,0,0,0,0,1,1,1,1,1,1
5ebd9fd0fe99f5c5de4324cd7a7d4fa276da83bd,0,0,0,0,0,0,0,0,0,0,0,0,0
9f917c59e188927405c2fa00b08c49f464857dff,1,1,1,0,0,0,0,0,0,0,0,1,1
18318eb191c594211412bbe501c522a159871fe1,1,1,1,1,1,1,1,1,1,1,1,1,1
b46e673e18fa60e9267778c4f9fd2198840742ac,1,1,1,0,0,0,0,1,1,1,1,1,1
02da04b756c5f2f532c0ae469936969ffa177628,0,0,0,0,0,0,0,0,0,0,0,0,0
4f558cd995847061e87eb50688386987bcc05ba5,1,1,1,0,0,0,0,1,1,1,1,1,1
b96985b23acdc25835c5489c8cc58f3ff81fd191,0,0,0,0,0,0,0,0,0,0,0,1,0
5c404cf4007cbfbff692d805bd96bd23d2451452,0,0,0,0,0,0,0,1,0,0,0,0,0
311d90dc40dcdefb0a5f5b0f003785ead7ae046a,0,0,0,0,0,0,0,0,0,0,0,1,0
31b79ece27b20d7ed59383ec20b6ed6739863406,0,0,0,0,0,0,0,0,0,0,0,1,0
2af4ac51fccc53d12744e238a48d9ef2995122e3,0,0,0,0,0,0,0,0,0,0,0,1,0
016ee95cea9920d1cc82984444c96813e124ffc8,0,0,0,0,0,0,0,0,0,0,0,1,0
70b7a49a6b3e1b68fc4d437460c0853f568cc5e9,0,0,0,0,0,0,0,0,0,0,0,0,0
d8e46edc4ba05d437fb099c35b4267c26ac79d28,1,1,1,1,1,1,1,1,1,1,1,1,1
2c386a80c218d77f2b4f2456cdfc2985000a8ecf,0,0,0,0,0,0,0,1,1,1,1,0,0
c58ef44835f4897485b652a0e0f10b93d9871c0a,1,1,1,0,0,0,0,1,1,1,1,1,1
27b6ecf238cc2f2f4f82002c7e0045b5c706ebd6,1,1,1,1,1,1,1,1,1,1,1,1,1
891f5693cdd9b29017778d94118070ad0b8f2382,1,1,1,0,0,0,0,1,1,0,1,1,1
0b4fbadf6255c26be04cfb2d8e5bbd7a402bd6a4,1,1,1,1,1,1,1,1,1,1,1,1,1
45a85c636e31339f056365ab7687bbd6461cfff5,0,0,0,0,0,0,0,0,0,0,0,1,0
effd649de127f5c6e087b0886dedee5a6160ae24,1,1,1,1,1,1,1,1,1,1,1,1,1
25f342b480a0a20609f75377b43ef452e56697ea,1,1,1,1,1,1,1,1,1,1,1,1,1
2fa1c195f729d0685e28ad8fa2122260b180e342,1,1,1,0,0,0,0,1,1,1,1,1,1
937b62e410f1c1912230c932059824f6f1cc70ae,1,1,1,1,0,1,1,1,1,1,1,1,1
4519429dcc1dfa0b613d5e34a2d9cf7c79b30e27,0,0,0,0,0,0,0,1,0,0,0,0,0
6b6d21f32f6a562d76a67f0548ece8a7fcec1f56,0,0,0,0,0,0,0,0,0,0,0,1,0
bb0bfc8ec61ab42a79609530681347b1a3c19162,1,1,1,0,0,0,0,1,1,1,1,1,1
ed0335749dc636a32f770e1f838bc5c7e735b700,0,0,0,0,0,0,0,0,0,0,0,0,0
a3e192c2d0d9b7c5fb252006af685deacff1d2d7,1,1,1,0,0,0,0,1,1,1,1,1,1
c5241d0f6689d442e1972bb0e78623b2e2b0996a,1,1,1,1,1,1,1,1,1,1,1,1,1
1f62af6561a9dac7b06ccb860f053e184dfd1d36,1,1,1,0,0,0,0,1,1,0,1,1,1
221975d7e706436c160a7a34388e4978e0c5d3db,0,0,0,0,0,0,0,0,0,0,0,1,0
9b3e89b533ed206b18ef896640119820ede3180f,1,1,1,0,0,0,0,1,1,1,1,1,1
8abadd5c411694e243fa68ff7d4e678d8283f7a9,1,1,1,1,1,1,1,1,1,1,1,1,1
9c453c5b72ceba603fa30e3969884b6d73de742d,0,0,0,0,0,0,0,0,0,0,0,1,0
3723f62536484b4d107f31a2b43f6f4f9d63ae2b,1,1,1,1,1,1,1,1,1,1,1,1,1
fbb54f9b36c091a83c1b0d440963caf8799067b1,0,0,0,0,0,0,0,1,1,1,1,0,0
8a3c61132c0790d6d894dd8f8fe0037e5b90c9de,0,0,0,0,0,0,0,0,0,0,0,1,0
bf8a2ff3a48880f6f10c43e9af7c51032d829c74,1,1,1,0,0,0,0,0,0,0,0,1,1
db1f0e5f99b68735a76989b20f4247bc17206195,0,0,0,0,0,0,0,0,0,0,0,1,0
5cd562a90e16358b0507b6cf5c32cb621ca3db16,1,1,1,0,0,0,0,1,1,1,1,1,1
e81a309d53df396c547c1dfe42ce95ee62e8356d,1,1,1,0,0,0,0,1,1,1,1,1,1
163b4f7512af17e005eb557b86a93394d720d1fe,1,1,1,1,0,1,1,1,1,0,1,1,1
d9e3ddde5f18a7f8733b106fd8f988bbbf5c769c,1,1,1,1,1,1,1,1,1,1,1,1,1
92c39bc0879a2328098a8dcccc668ce7984775a5,1,1,1,0,0,0,0,1,1,1,1,1,1
1fec79048ff6eba6669980553f1ca2237d1dc7a4,1,1,1,1,1,1,1,1,1,1,1,1,1
b7216ad46ecd22bc4d44ea1df1dd856b87cadf78,1,1,1,1,1,1,1,1,1,1,1,1,1
610332840bb9dfd98c6a75a1d67f14ef5c7bbdb3,1,1,1,1,1,1,1,1,1,1,1,1,1
bdb222721ff94435bb03ffb46013026a4779fc2e,1,1,1,0,0,0,0,1,1,1,1,1,1
021f270eb0e4ccef3fcff4b0681d5a57dedea409,1,1,1,1,1,1,1,1,1,1,1,1,1
f8a02dfb36d69e787f602646eb88600b3ba1db47,1,1,1,1,1,1,1,1,1,1,1,1,1
24907c3a9159949b722e973b444788c9e46dac9e,1,1,1,0,0,0,0,1,1,1,1,1,1
80db7b2533eb8216acab7b973f71af57c2fb7d6c,1,1,1,0,0,0,0,1,1,1,1,1,1
c98ae176dac20830641e595b19eb622cab6ca774,0,0,0,0,0,0,0,0,0,0,0,0,0
442f47b197d86601850eeb36652fc88f2c3c7a26,1,1,1,1,1,1,1,1,1,1,1,1,1
548c18d3117d04eea92a8d95609ea57ded89cb43,1,1,1,0,0,0,0,1,1,1,1,1,1
c8001191e18fdd4c6429a44bd9ddc6f2f05d2d6f,1,1,1,1,1,1,1,1,1,1,1,1,1
2aaf7a39d01618ed18afea5b0277ce3bd2d31124,0,0,0,0,0,0,0,0,0,0,0,1,0
c10e8c7f8e8f3bd2a33a1190aec9a2256ff6643d,1,1,1,0,0,0,0,1,1,1,1,1,1
80ee2ce330e4f0d552c405bc8ae6469643eeabd5,0,0,0,0,0,0,0,0,0,0,0,1,0
559a9c83907a829d38945cde10faf49870a7bd9e,0,0,0,0,0,0,0,0,0,0,0,1,0
e0c8077b434af794609d4ae6ac2560d3fdf72f3e,1,1,1,1,1,1,1,1,1,1,1,1,1
915b184b8ff32a92120c25fc325f89405bb8fabe,1,1,1,0,0,0,0,1,1,0,1,1,1
43dad7e2b3002eaedfe483ad35cafb4d720f70a5,1,1,1,1,1,1,1,1,1,1,1,1,1
3a3fe40564939aeb44b10a508d3385317d0b70c8,0,0,0,0,0,0,0,0,0,0,0,1,0
d24690c4aa1ba38706de4ea8b4a46243791fe13c,1,1,1,0,0,0,0,1,1,1,1,1,1
43bca1209a2b0fd9cf70b8112675e0c4719c1964,0,0,0,0,0,0,0,0,0,0,0,0,0
4a63d7d08cffcf84748fb53b75dc31ed0299eceb,1,1,1,0,0,0,0,1,1,1,1,1,1
a1a7f52488eac373a8038f09045eef151f2f8969,1,1,1,0,0,0,0,1,1,1,1,1,1
c04e49455624bc3fd5d00c21e10f41a1813e1862,1,1,1,0,0,0,0,1,1,1,1,1,1
f57f88002e5e9dfc00733774fa153fa57bd5a589,1,1,1,1,1,1,1,1,1,1,1,1,1
0462b0bb7904dbd09d041d881574d4cd77c416e9,1,1,1,1,1,1,1,1,1,1,1,1,1
90e809f8db87b03580c96ee23d90bdf4fc2343a9,1,1,1,1,1,1,1,1,1,1,1,1,1
df01f4eaf622a9bee141e465cd46171cae66fbcf,0,0,0,0,0,0,0,1,0,0,0,0,0
7e983c25f0e37c5c0ff9c9bfc79fc03d336a621b,0,0,0,0,0,0,0,0,0,0,0,1,0
99ffe44b8cca0d19a86674972571a93ddb1b4e36,0,0,0,0,0,0,0,1,0,0,0,0,0
deac5cc68c6d4a38d3991d058c84115245944f71,0,0,0,0,0,0,0,0,0,0,0,1,0
f15c3a1ee232946cd810d7ca720b943e02e8ea29,0,0,0,0,0,0,0,0,0,0,0,0,0
c19de6279cd45549142f012537a44e84d893153e,0,0,0,0,0,0,0,0,0,0,0,1,0
f12259f9b643be21ab8c7b35f537f69b82bd8daf,0,0,0,0,0,0,0,1,0,0,0,0,0
0a8d99c35b76d9a905b4571dbfd76c62265759df,0,0,0,0,0,0,0,0,0,0,0,1,0
a43c4c6f980f695c6bc7daf5acc03053e896429e,1,1,1,0,0,0,0,1,1,1,1,1,1
3927d1b5bf9c7f777346bbcd38b80138c2a22371,1,1,1,1,1,1,1,1,1,1,1,1,1
97fa378a675701cac8014c646d457b86b6b598f6,1,1,1,0,0,0,0,0,0,0,0,1,1
e4c55fdba5f554cefa3183fd56f80df3de3656c4,1,1,1,1,1,1,1,1,1,1,1,1,1
1e1e22183da0855e60e699af6b834dab9204449b,0,0,0,0,0,0,0,0,0,0,0,1,0
5ef93c0958b23a82f43a84e432313a0d5f9632d0,0,0,0,0,0,0,0,0,0,0,0,1,0
52f4f5f10febde0f4228152c6bec2d83f474d3f3,1,1,1,0,0,0,0,1,1,0,1,1,1
e1ae757d773ccba6ff32f0bddaff040ae5e41df5,1,1,1,0,0,0,0,1,1,1,1,1,1
a0c20875aa8b68f4f80c9be3c52edcafb4046191,0,0,0,0,0,0,0,0,0,0,0,1,0
578d005b1ef5f125ccc34bbb36ea3bbb972466f9,1,1,1,1,1,1,1,1,1,1,1,1,1
f9ce876981bbe9d38e3c6c84415bb40a0feaa902,1,1,1,0,0,0,0,1,1,1,1,1,1
db00d43c68a11ab624bf3fa13f4314bfbaf2a614,0,0,0,0,0,0,0,0,0,0,0,0,0
4ba07fe01ccbb98d77e5c34dc6cb68ab9ce26e63,1,1,1,1,0,1,1,1,1,0,1,1,1
5d3cc0499f928a169c2f81dd59564cc181f7d201,1,1,1,1,1,1,1,1,1,1,1,1,1
4d3f59ecec0884c79ca4b589b184689639c2d980,1,1,1,0,0,0,0,1,1,1,1,1,1
0ec7bd90e512770bd8650f2ccb64416aff2ab470,1,1,1,1,1,1,1,1,1,1,1,1,1
bba402b3685753607938c56463d84d7af00eaa5c,1,1,1,1,1,1,1,1,1,1,1,1,1
9f360eb943450c277f85c413c66f5a9d300f8322,1,1,1,1,1,1,1,1,1,1,1,1,1
c67d4a207aec4bffb5102665fcad7173c8b669db,1,1,1,1,1,1,1,1,1,1,1,1,1
897043c9affdafde8e8b5ed787e7b4e0a0c15c33,1,1,1,0,0,0,0,1,1,1,1,1,1
a05b8f4351fdfe6208c3ef4f97b08a50b3028522,1,1,1,0,0,0,0,1,1,1,1,1,1
65ef16f4c3667d8853013dc501903df19012a7cd,0,0,0,0,0,0,0,1,0,0,0,0,0
29e32f0cd561945a0d8095bb2d58887c089131cc,0,0,0,0,0,0,0,0,0,0,0,1,0
b562fb86869bce06c8e865a862adfacb94955147,1,1,1,0,0,0,0,1,1,1,1,1,1
c967c86e44cce66f4795ed6910097f95beb9aa90,1,1,1,0,0,0,0,1,1,1,1,1,1
57d68c0e75b2548bc5d179c9b6d0af70ab3c5af8,1,1,1,1,1,1,1,1,1,1,1,1,1
2997ffc4628bbf1642fb5e282bd95a6a89d115ee,1,1,1,0,0,0,0,1,1,1,1,1,1
1b313b666c478f969b169729e5a605f1c87a7b53,1,1,1,1,1,1,1,1,1,1,1,1,1
361616576833c65d2cc1f1cff9958f2f574b6ccf,1,1,1,1,1,1,1,1,1,1,1,1,1
e128be494a02804a08ae4dd0e8a0eb1bb1756924,1,1,1,0,0,0,0,1,1,0,1,1,1
15a15392b168ff839153d1bdc39fc963bc7e07ce,1,1,1,0,0,0,0,1,1,1,1,1,1
40cce6c52cd6846c7c72dd4644c39b4af3d463f0,0,0,0,0,0,0,0,0,0,0,0,1,0
b43b9db617c9c28271136e2997452d39f19aea48,1,1,1,0,0,0,0,1,1,1,1,1,1
1123b6c9becc2eb44e4d7495f148e88b1af49d1b,0,0,0,0,0,0,0,0,0,0,0,0,0
2fe521355426ca95d7883066e7d6fc35d5621fae,0,0,0,0,0,0,0,0,0,0,0,1,0
8ecc2667ace71223479388286e334e6672721d63,1,1,1,1,1,1,1,1,1,1,1,1,1
0aa84227fcab15b126729a95c2200d0b3f9c488a,1,1,1,0,0,0,0,1,1,1,1,1,1
bd948feefe1f0a0faf6801e21958240005dade9f,1,1,1,1,1,1,1,1,1,1,1,1,1
fca3664c9db79fec471cdaa913f0ad7046b0e0f6,1,1,1,1,1,1,1,1,1,1,1,1,1
